cloudletId;length;FileSize;OutputSize
7792;6000;10;900
7793;1600;12000;420
7794;3500;2600;10000
7795;500;12000;900
7796;11000;12000;900
7797;60000;5000;10000
7798;45000;300;2700
7799;4800;300;2700
7800;6000;10;6000
7801;15000;8000;20000
7802;1600;100;10000
7803;15000;1200;10000
7804;1600;300;10000
7805;2500;5000;420
7806;20000;8000;2700
7807;15000;50;2700
7808;1600;1200;10000
7809;6000;1200;900
7810;500;600;10000
7811;20000;12000;10000
7812;15000;2600;420
7813;45000;100;200
7814;1600;100;900
7815;35000;8000;900
7816;15000;8000;12500
7817;1000;100;420
7818;4800;1200;40
7819;500;10;10
7820;2500;8000;20000
7821;1000;300;2700
7822;1000;600;20000
7823;15000;5000;420
7824;3500;100;20000
7825;20000;10;12500
7826;45000;50;40
7827;11000;8000;2700
7828;45000;300;6000
7829;2500;100;200
7830;2500;8000;10
7831;15000;2600;2700
7832;45000;10;12500
7833;11000;600;900
7834;35000;5000;20000
7835;6000;5000;40
7836;4800;1200;10000
7837;15000;10;420
7838;1600;5000;6000
7839;3500;10;12500
7840;1000;1200;900
7841;4800;12000;20000
7842;1000;1200;6000
7843;45000;12000;10
7844;15000;2600;20000
7845;35000;300;2700
7846;1600;5000;40
7847;500;8000;12500
7848;35000;300;40
7849;35000;1200;200
7850;45000;300;10
7851;500;100;12500
7852;4800;5000;40
7853;500;12000;900
7854;15000;8000;10000
7855;6000;12000;10000
7856;500;1200;10
7857;11000;8000;10
7858;2500;1200;200
7859;1000;50;12500
7860;1000;300;10000
7861;35000;1200;6000
7862;15000;600;200
7863;60000;12000;12500
7864;2500;100;20000
7865;20000;2600;20000
7866;45000;5000;200
7867;35000;2600;40
7868;3500;2600;900
7869;11000;5000;10
7870;1000;10;900
7871;60000;600;10
7872;4800;100;200
7873;4800;100;2700
7874;11000;600;12500
7875;60000;2600;10000
7876;3500;8000;2700
7877;45000;8000;2700
7878;4800;100;20000
7879;60000;10;12500
7880;1600;2600;900
7881;500;300;10
7882;500;1200;6000
7883;60000;5000;200
7884;60000;300;2700
7885;6000;50;420
7886;35000;100;420
7887;500;100;10
7888;1000;600;420
7889;6000;50;20000
7890;500;2600;200
7891;6000;100;2700
7892;15000;300;10
7893;15000;12000;200
7894;3500;2600;2700
7895;1600;100;12500
7896;45000;1200;2700
7897;15000;100;2700
7898;6000;2600;2700
7899;3500;2600;200
7900;35000;10;10
7901;500;2600;40
7902;1000;300;12500
7903;2500;1200;12500
7904;1000;300;40
7905;1600;1200;200
7906;4800;300;6000
7907;4800;2600;20000
7908;1600;2600;40
7909;11000;300;20000
7910;6000;100;12500
7911;6000;100;900
7912;1000;100;6000
7913;15000;1200;10
7914;6000;8000;6000
7915;15000;50;20000
7916;2500;2600;200
7917;11000;300;2700
7918;1600;2600;200
7919;4800;8000;12500
7920;6000;100;10
7921;2500;100;2700
7922;45000;100;900
7923;60000;600;10000
7924;4800;12000;200
7925;2500;100;6000
7926;1000;2600;10
7927;20000;8000;10000
7928;11000;5000;20000
7929;1000;50;2700
7930;500;2600;20000
7931;3500;1200;20000
7932;6000;12000;40
7933;45000;2600;40
7934;20000;2600;12500
7935;6000;600;10
7936;35000;50;2700
7937;4800;1200;10
7938;2500;600;6000
7939;2500;10;900
7940;35000;8000;10
7941;20000;100;6000
7942;3500;600;200
7943;1600;10;10
7944;35000;50;2700
7945;45000;2600;6000
7946;45000;1200;200
7947;60000;12000;10000
7948;60000;600;900
7949;1600;2600;20000
7950;35000;300;2700
7951;3500;2600;900
7952;11000;1200;10000
7953;45000;2600;10000
7954;6000;12000;200
7955;1600;300;40
7956;6000;100;10000
7957;11000;50;420
7958;60000;12000;40
7959;3500;2600;40
7960;11000;8000;40
7961;60000;8000;2700
7962;500;50;200
7963;6000;8000;40
7964;15000;50;200
7965;3500;1200;900
7966;2500;50;20000
7967;2500;50;900
7968;11000;300;2700
7969;6000;10;10
7970;6000;8000;200
7971;35000;5000;2700
7972;60000;12000;20000
7973;6000;100;200
7974;1600;100;6000
7975;11000;600;200
7976;6000;1200;40
7977;4800;50;2700
7978;4800;600;200
7979;35000;600;40
7980;20000;2600;2700
7981;1000;8000;900
7982;20000;1200;40
7983;6000;8000;10000
7984;1600;100;200
7985;20000;2600;10
7986;1000;2600;6000
7987;1600;1200;420
7988;3500;600;40
7989;45000;50;12500
7990;3500;100;420
7991;4800;8000;6000
7992;1000;8000;200
7993;20000;2600;6000
7994;60000;10;12500
7995;3500;10;200
7996;60000;1200;10
7997;1600;8000;40
7998;15000;600;200
7999;60000;8000;10000
8000;35000;10;200
8001;3500;5000;900
8002;2500;5000;900
8003;500;300;420
8004;3500;1200;6000
8005;20000;5000;6000
8006;500;12000;10
8007;20000;300;20000
8008;45000;1200;420
8009;45000;100;10000
8010;20000;1200;10
8011;15000;600;6000
8012;60000;8000;900
8013;35000;2600;20000
8014;45000;50;420
8015;500;100;10000
8016;60000;12000;200
8017;2500;1200;200
8018;20000;600;6000
8019;3500;8000;10
8020;6000;50;420
8021;11000;2600;12500
8022;6000;12000;12500
8023;6000;10;20000
8024;6000;5000;12500
8025;1600;2600;900
8026;500;12000;10000
8027;4800;12000;10000
8028;1600;5000;420
8029;1600;1200;10
8030;1000;5000;6000
8031;2500;600;10000
8032;6000;5000;200
8033;15000;10;10000
8034;2500;12000;420
8035;6000;600;900
8036;3500;8000;20000
8037;2500;8000;200
8038;500;2600;12500
8039;35000;600;10
8040;2500;12000;12500
8041;6000;2600;200
8042;60000;8000;40
8043;6000;5000;12500
8044;2500;300;40
8045;60000;10;12500
8046;11000;10;20000
8047;2500;5000;200
8048;11000;2600;6000
8049;15000;8000;6000
8050;11000;300;200
8051;3500;10;40
8052;3500;12000;10
8053;2500;5000;2700
8054;35000;8000;40
8055;6000;1200;420
8056;2500;8000;200
8057;1600;5000;10000
8058;35000;8000;420
8059;2500;100;2700
8060;2500;50;420
8061;6000;12000;20000
8062;15000;10;420
8063;20000;1200;12500
8064;45000;5000;200
8065;500;10;10000
8066;500;50;200
8067;15000;5000;420
8068;11000;10;20000
8069;2500;5000;10
8070;11000;300;10000
8071;6000;12000;900
8072;60000;8000;40
8073;500;300;12500
8074;1000;12000;20000
8075;2500;2600;900
8076;35000;12000;12500
8077;2500;50;10
8078;35000;5000;12500
8079;45000;600;200
8080;500;300;900
8081;3500;2600;6000
8082;4800;600;900
8083;500;50;20000
8084;3500;10;12500
8085;45000;300;6000
8086;45000;600;40
8087;1000;8000;6000
8088;11000;50;40
8089;1000;2600;420
8090;45000;10;10000
8091;4800;300;6000
8092;6000;50;2700
8093;2500;10;12500
8094;15000;300;20000
8095;2500;2600;10
8096;15000;10;40
8097;11000;5000;6000
8098;500;1200;20000
8099;35000;50;2700
8100;60000;100;6000
8101;2500;8000;6000
8102;11000;1200;40
8103;20000;100;40
8104;2500;5000;6000
8105;20000;8000;6000
8106;2500;50;40
8107;6000;8000;10000
8108;15000;100;10
8109;2500;12000;10000
8110;1000;1200;900
8111;11000;50;2700
8112;45000;10;12500
8113;6000;100;200
8114;2500;10;900
8115;2500;10;6000
8116;60000;12000;2700
8117;6000;100;6000
8118;11000;1200;2700
8119;20000;300;900
8120;20000;300;20000
8121;1000;10;2700
8122;2500;12000;900
8123;2500;10;420
8124;1600;1200;10000
8125;20000;2600;900
8126;15000;600;2700
8127;500;50;20000
8128;500;5000;2700
8129;20000;2600;420
8130;60000;5000;12500
8131;45000;5000;10
8132;1000;10;12500
8133;6000;12000;6000
8134;4800;50;2700
8135;6000;2600;200
8136;6000;600;10000
8137;1000;5000;6000
8138;3500;2600;40
8139;500;1200;20000
8140;15000;12000;10
8141;6000;10;10000
8142;60000;2600;10
8143;500;10;10
8144;60000;100;6000
8145;6000;50;40
8146;35000;100;6000
8147;3500;100;420
8148;20000;600;12500
8149;6000;100;900
8150;1000;1200;10
8151;1000;8000;20000
8152;11000;1200;420
8153;4800;10;2700
8154;45000;300;200
8155;15000;50;40
8156;2500;8000;420
8157;15000;300;10000
8158;35000;12000;900
8159;60000;10;900
8160;4800;300;12500
8161;11000;100;420
8162;4800;8000;900
8163;3500;12000;2700
8164;1000;300;6000
8165;6000;10;40
8166;11000;50;420
8167;20000;2600;900
8168;60000;600;420
8169;15000;50;20000
8170;45000;5000;40
8171;45000;50;20000
8172;20000;100;200
8173;35000;100;200
8174;60000;300;900
8175;1600;100;200
8176;500;1200;200
8177;2500;12000;10000
8178;500;10;900
8179;15000;50;20000
8180;6000;5000;2700
8181;35000;10;40
8182;20000;8000;420
8183;11000;300;2700
8184;6000;10;420
8185;45000;8000;420
8186;6000;5000;6000
8187;15000;10;40
8188;20000;2600;6000
8189;15000;1200;6000
8190;1000;100;10
8191;500;2600;6000
8192;60000;100;420
8193;35000;10;900
8194;500;2600;10
8195;500;50;40
8196;3500;10;420
8197;2500;5000;10000
8198;4800;10;900
8199;1000;8000;20000
8200;1600;8000;10000
8201;15000;50;900
8202;11000;600;2700
8203;20000;300;6000
8204;3500;12000;200
8205;500;50;10
8206;45000;8000;10000
8207;1600;300;10
8208;500;2600;900
8209;20000;600;10
8210;500;2600;900
8211;20000;1200;6000
8212;4800;8000;10
8213;15000;5000;12500
8214;6000;100;20000
8215;60000;50;20000
8216;60000;300;20000
8217;1600;2600;420
8218;11000;1200;6000
8219;45000;50;40
8220;6000;600;40
8221;45000;5000;10000
8222;500;5000;10000
8223;15000;50;40
8224;6000;300;10000
8225;11000;8000;420
8226;2500;12000;10
8227;11000;8000;2700
8228;6000;8000;2700
8229;6000;8000;420
8230;45000;1200;200
8231;4800;8000;40
8232;11000;1200;2700
8233;15000;100;200
8234;2500;5000;200
8235;6000;600;10000
8236;60000;2600;6000
8237;3500;12000;10
8238;15000;100;420
8239;500;2600;12500
8240;60000;10;10000
8241;4800;5000;200
8242;20000;2600;10
8243;35000;2600;12500
8244;6000;12000;200
8245;35000;50;6000
8246;1600;2600;10
8247;2500;300;420
8248;11000;2600;10
8249;45000;300;10000
8250;20000;12000;2700
8251;11000;10;900
8252;3500;300;10
8253;1600;5000;2700
8254;6000;100;200
8255;500;8000;10000
8256;1000;10;6000
8257;1000;10;12500
8258;3500;600;40
8259;2500;5000;6000
8260;15000;8000;6000
8261;20000;10;6000
8262;60000;10;10
8263;1000;5000;40
8264;1600;10;420
8265;20000;12000;200
8266;15000;300;200
8267;60000;50;200
8268;2500;5000;20000
8269;4800;2600;6000
8270;500;8000;200
8271;3500;12000;900
8272;15000;10;200
8273;3500;8000;2700
8274;2500;50;10000
8275;1000;2600;6000
8276;2500;12000;6000
8277;45000;2600;10000
8278;45000;10;20000
8279;35000;300;12500
8280;11000;10;2700
8281;45000;12000;6000
8282;11000;8000;40
8283;20000;1200;6000
8284;1000;600;40
8285;15000;5000;20000
8286;11000;10;6000
8287;1000;8000;900
8288;35000;600;420
8289;11000;5000;12500
8290;6000;12000;12500
8291;11000;10;12500
8292;1000;100;6000
8293;2500;300;12500
8294;35000;2600;20000
8295;6000;5000;10
8296;3500;10;10
8297;4800;300;12500
8298;15000;600;10
8299;4800;600;6000
8300;15000;600;10
8301;60000;100;40
8302;4800;600;10000
8303;500;10;10
8304;2500;5000;20000
8305;15000;1200;12500
8306;45000;600;10
8307;60000;12000;12500
8308;20000;300;200
8309;1000;10;900
8310;4800;100;200
8311;500;1200;10
8312;3500;10;20000
8313;45000;600;6000
8314;1600;2600;420
8315;60000;2600;200
8316;45000;10;10000
8317;20000;50;420
8318;1000;300;12500
8319;45000;50;20000
8320;6000;5000;40
8321;2500;2600;20000
8322;4800;8000;40
8323;1000;50;2700
8324;500;5000;200
8325;60000;600;200
8326;500;2600;200
8327;15000;10;900
8328;1600;300;2700
8329;3500;12000;20000
8330;20000;8000;2700
8331;4800;12000;900
8332;1000;12000;420
8333;6000;12000;10
8334;15000;600;20000
8335;2500;100;10000
8336;15000;5000;10
8337;1600;8000;200
8338;6000;2600;420
8339;20000;600;12500
8340;4800;1200;200
8341;500;2600;900
8342;11000;1200;6000
8343;6000;5000;40
8344;6000;1200;10
8345;15000;600;10000
8346;45000;5000;40
8347;60000;100;2700
8348;11000;1200;10
8349;500;8000;10
8350;4800;12000;6000
8351;2500;50;12500
8352;45000;300;200
8353;60000;8000;900
8354;1600;2600;10000
8355;2500;50;900
8356;4800;300;10000
8357;20000;300;6000
8358;500;8000;200
8359;4800;50;20000
8360;1000;10;900
8361;45000;10;2700
8362;4800;12000;20000
8363;11000;300;200
8364;60000;1200;200
8365;15000;5000;10
8366;500;600;40
8367;3500;50;6000
8368;35000;1200;10
8369;60000;8000;420
8370;3500;12000;10000
8371;15000;1200;10
8372;3500;300;40
8373;3500;600;40
8374;35000;100;900
8375;1600;100;200
8376;2500;600;10
8377;1000;8000;40
8378;4800;1200;420
8379;20000;12000;40
8380;60000;600;10
8381;1000;100;10000
8382;6000;5000;420
8383;500;10;2700
8384;500;300;200
8385;2500;8000;12500
8386;6000;5000;10
8387;35000;5000;900
8388;45000;100;40
8389;11000;600;900
8390;11000;1200;6000
8391;6000;1200;40
8392;60000;12000;6000
8393;4800;12000;6000
8394;4800;100;10
8395;500;1200;10
8396;1000;600;12500
8397;35000;2600;12500
8398;15000;600;6000
8399;15000;100;10
8400;2500;600;10
8401;20000;5000;6000
8402;60000;10;200
8403;500;1200;200
8404;45000;300;420
8405;20000;300;900
8406;1600;1200;20000
8407;35000;50;2700
8408;6000;12000;10000
8409;4800;8000;6000
8410;45000;50;20000
8411;35000;600;200
8412;6000;12000;420
8413;2500;1200;420
8414;500;8000;10000
8415;45000;50;20000
8416;20000;50;10
8417;60000;100;10000
8418;500;1200;420
8419;6000;5000;200
8420;45000;100;10
8421;35000;600;900
8422;45000;2600;40
8423;4800;100;900
8424;500;8000;6000
8425;1600;50;200
8426;60000;50;6000
8427;20000;8000;40
8428;45000;100;40
8429;4800;8000;900
8430;500;5000;420
8431;11000;8000;10000
8432;20000;50;10000
8433;60000;12000;420
8434;500;2600;12500
8435;20000;50;200
8436;15000;10;420
8437;2500;300;2700
8438;20000;50;2700
8439;20000;100;10
8440;60000;300;40
8441;60000;600;200
8442;11000;600;420
8443;500;600;6000
8444;6000;8000;420
8445;45000;5000;10000
8446;20000;50;10000
8447;35000;300;12500
8448;35000;2600;10000
8449;4800;600;2700
8450;2500;1200;900
8451;1600;2600;20000
8452;11000;8000;420
8453;6000;1200;10
8454;15000;10;200
8455;6000;10;12500
8456;1000;12000;6000
8457;500;5000;6000
8458;1600;600;2700
8459;4800;10;20000
8460;4800;10;20000
8461;20000;300;20000
8462;11000;600;20000
8463;15000;12000;40
8464;15000;1200;10000
8465;4800;5000;40
8466;2500;12000;2700
8467;1600;5000;12500
8468;3500;10;40
8469;1000;300;6000
8470;4800;1200;40
8471;500;8000;20000
8472;4800;300;10
8473;1000;300;12500
8474;60000;12000;2700
8475;35000;50;10000
8476;11000;100;12500
8477;1000;8000;10000
8478;1600;600;420
8479;45000;10;6000
8480;1000;100;40
8481;4800;50;20000
8482;11000;1200;200
8483;4800;12000;420
8484;35000;100;40
8485;500;2600;10000
8486;20000;12000;200
8487;11000;8000;40
8488;11000;5000;10
8489;1600;5000;10
8490;3500;100;40
8491;11000;1200;900
8492;35000;1200;200
8493;60000;10;200
8494;15000;100;6000
8495;20000;12000;10
8496;2500;600;200
8497;20000;8000;6000
8498;45000;1200;900
8499;500;600;6000
8500;20000;2600;20000
8501;1600;50;40
8502;6000;100;12500
8503;11000;50;900
8504;6000;8000;420
8505;2500;100;900
8506;500;100;40
8507;500;12000;2700
8508;3500;1200;12500
8509;60000;5000;12500
8510;1000;2600;200
8511;35000;10;420
8512;2500;300;12500
8513;15000;5000;10000
8514;2500;5000;20000
8515;500;10;10
8516;2500;10;200
8517;6000;600;20000
8518;11000;2600;900
8519;45000;2600;12500
8520;60000;5000;2700
8521;500;8000;12500
8522;20000;12000;900
8523;11000;2600;900
8524;3500;1200;12500
8525;6000;50;6000
8526;4800;1200;6000
8527;45000;100;2700
8528;500;300;40
8529;6000;50;20000
8530;1000;100;420
8531;35000;12000;2700
8532;15000;100;900
8533;20000;300;200
8534;6000;600;20000
8535;500;5000;12500
8536;6000;300;900
8537;2500;10;12500
8538;1000;300;2700
8539;1000;50;6000
8540;35000;600;420
8541;1000;2600;420
8542;35000;100;420
8543;3500;10;10
8544;3500;2600;20000
8545;1600;5000;10000
8546;11000;300;40
8547;45000;5000;10000
8548;11000;10;6000
8549;1600;5000;20000
8550;1600;2600;420
8551;500;1200;20000
8552;35000;2600;900
8553;60000;10;200
8554;15000;5000;200
8555;45000;8000;420
8556;2500;5000;2700
8557;15000;5000;10
8558;500;8000;6000
8559;60000;50;10
8560;3500;12000;40
8561;11000;12000;10000
8562;6000;8000;10000
8563;35000;10;420
8564;1000;10;2700
8565;35000;50;200
8566;15000;5000;420
8567;15000;5000;12500
8568;35000;50;900
8569;60000;8000;12500
8570;11000;8000;20000
8571;11000;600;6000
8572;1000;2600;40
8573;6000;10;2700
8574;6000;100;20000
8575;45000;8000;2700
8576;60000;5000;20000
8577;1600;5000;20000
8578;45000;12000;10
8579;1000;300;40
8580;35000;600;420
8581;2500;50;12500
8582;35000;300;20000
8583;500;5000;2700
8584;4800;12000;20000
8585;20000;10;900
8586;20000;8000;420
8587;11000;12000;12500
8588;11000;5000;6000
8589;3500;1200;200
8590;11000;10;420
8591;1000;1200;20000
8592;4800;1200;12500
8593;1600;5000;200
8594;20000;2600;200
8595;3500;12000;900
8596;500;12000;12500
8597;1000;12000;2700
8598;60000;5000;420
8599;15000;1200;12500
8600;35000;2600;10
8601;1600;300;12500
8602;4800;8000;2700
8603;20000;10;40
8604;60000;8000;200
8605;15000;2600;20000
8606;500;1200;420
8607;3500;600;10
8608;11000;50;420
8609;4800;8000;20000
8610;2500;600;200
8611;1000;50;40
8612;4800;1200;6000
8613;500;600;10000
8614;2500;100;2700
8615;4800;600;6000
8616;1000;5000;2700
8617;4800;2600;40
8618;1000;5000;6000
8619;4800;50;20000
8620;500;12000;2700
8621;4800;300;10000
8622;6000;300;900
8623;3500;600;420
8624;35000;8000;420
8625;60000;100;6000
8626;20000;8000;900
8627;11000;12000;20000
8628;3500;600;420
8629;11000;50;10
8630;60000;1200;6000
8631;4800;600;10
8632;20000;300;10
8633;2500;2600;20000
8634;11000;10;2700
8635;6000;8000;10000
8636;6000;5000;6000
8637;35000;10;10
8638;6000;100;200
8639;4800;300;6000
8640;45000;100;420
8641;2500;8000;20000
8642;35000;300;20000
8643;1600;1200;900
8644;45000;100;10
8645;2500;8000;10000
8646;2500;100;10000
8647;11000;12000;10
8648;20000;50;10000
8649;1600;12000;10000
8650;15000;5000;10
8651;1000;1200;12500
8652;60000;8000;900
8653;2500;10;900
8654;15000;100;420
8655;15000;100;900
8656;60000;2600;10
8657;11000;1200;200
8658;15000;5000;10000
8659;500;5000;10000
8660;1600;50;10000
8661;1000;12000;200
8662;15000;5000;2700
8663;60000;50;200
8664;45000;300;6000
8665;60000;600;10000
8666;15000;5000;6000
8667;1600;12000;20000
8668;1000;50;200
8669;15000;5000;10000
8670;11000;1200;10000
8671;45000;10;40
8672;35000;50;20000
8673;11000;100;10000
8674;60000;10;20000
8675;35000;10;900
8676;45000;5000;20000
8677;45000;300;10
8678;1000;12000;6000
8679;15000;12000;2700
8680;20000;300;420
8681;60000;8000;6000
8682;500;50;10000
8683;3500;2600;6000
8684;1000;600;20000
8685;1000;50;6000
8686;35000;600;10000
8687;60000;300;200
8688;6000;600;40
8689;3500;300;10
8690;35000;5000;200
8691;1600;50;12500
8692;4800;1200;200
8693;20000;50;900
8694;6000;50;20000
8695;20000;10;10
8696;3500;10;420
8697;20000;2600;6000
8698;1000;12000;6000
8699;45000;5000;12500
8700;11000;1200;900
8701;1600;10;10
8702;60000;50;10000
8703;6000;12000;200
8704;6000;12000;200
8705;11000;12000;12500
8706;20000;300;6000
8707;60000;12000;12500
8708;15000;300;2700
8709;500;300;2700
8710;45000;10;6000
8711;1000;10;40
8712;1000;10;20000
8713;2500;10;900
8714;20000;12000;10
8715;20000;10;900
8716;2500;12000;420
8717;2500;100;10
8718;1600;10;2700
8719;1600;8000;40
8720;1600;100;12500
8721;45000;8000;200
8722;3500;8000;10000
8723;15000;300;40
8724;4800;10;2700
8725;3500;300;10000
8726;1600;100;10000
8727;15000;300;2700
8728;20000;600;6000
8729;35000;100;6000
8730;15000;8000;200
8731;45000;5000;6000
8732;500;5000;900
8733;4800;12000;6000
8734;1000;300;2700
8735;60000;100;10000
8736;60000;600;20000
8737;2500;2600;200
8738;3500;8000;6000
8739;4800;2600;420
8740;11000;300;20000
8741;11000;2600;10000
8742;45000;100;12500
8743;1600;8000;6000
8744;6000;5000;10
8745;6000;12000;20000
8746;15000;1200;900
8747;3500;2600;6000
8748;60000;1200;40
8749;11000;12000;10
8750;45000;2600;10
8751;35000;600;200
8752;15000;2600;20000
8753;11000;5000;900
8754;1600;300;20000
8755;1600;8000;2700
8756;4800;300;12500
8757;15000;12000;40
8758;500;12000;900
8759;35000;2600;2700
8760;500;600;200
8761;6000;300;20000
8762;1600;600;10
8763;15000;12000;6000
8764;3500;50;2700
8765;1600;8000;10
8766;45000;5000;10
8767;6000;2600;6000
8768;15000;50;420
8769;6000;2600;420
8770;4800;300;900
8771;4800;50;10000
8772;11000;5000;420
8773;45000;8000;10000
8774;3500;300;420
8775;35000;600;10
8776;60000;5000;2700
8777;1600;12000;10000
8778;45000;50;40
8779;20000;5000;2700
8780;1600;8000;2700
8781;4800;8000;20000
8782;500;10;12500
8783;60000;1200;40
8784;4800;10;6000
8785;6000;2600;200
8786;4800;600;6000
8787;6000;12000;40
8788;3500;10;420
8789;45000;5000;2700
8790;2500;50;10000
8791;6000;100;10
8792;20000;600;40
8793;45000;1200;420
8794;60000;12000;40
8795;20000;12000;12500
8796;1000;50;2700
8797;35000;50;6000
8798;20000;100;20000
8799;11000;8000;420
8800;35000;300;6000
8801;2500;8000;420
8802;1600;12000;10
8803;35000;5000;20000
8804;45000;600;420
8805;45000;600;12500
8806;4800;2600;12500
8807;4800;100;900
8808;4800;5000;6000
8809;3500;2600;6000
8810;1000;10;12500
8811;6000;5000;200
8812;6000;2600;10
8813;11000;50;900
8814;1000;100;10000
8815;60000;8000;6000
8816;4800;100;6000
8817;4800;600;900
8818;500;5000;12500
8819;2500;8000;12500
8820;4800;10;40
8821;500;5000;12500
8822;60000;12000;20000
8823;500;50;10000
8824;20000;50;10000
8825;500;1200;2700
8826;11000;10;2700
8827;6000;5000;420
8828;500;8000;900
8829;35000;8000;420
8830;11000;5000;10
8831;45000;8000;6000
8832;35000;300;12500
8833;35000;1200;200
8834;1000;50;10000
8835;60000;1200;900
8836;15000;300;420
8837;35000;300;6000
8838;1000;2600;200
8839;2500;600;20000
8840;60000;50;12500
8841;60000;100;40
8842;4800;12000;420
8843;35000;8000;420
8844;1600;12000;10
8845;35000;600;6000
8846;500;1200;10
8847;1000;300;200
8848;3500;1200;900
8849;15000;1200;900
8850;15000;2600;10
8851;3500;10;6000
8852;45000;8000;200
8853;20000;50;2700
8854;2500;300;6000
8855;1000;300;10
8856;35000;10;2700
8857;20000;1200;420
8858;1600;5000;10000
8859;500;1200;6000
8860;2500;100;10
8861;2500;8000;10000
8862;45000;1200;900
8863;3500;10;6000
8864;4800;8000;900
8865;2500;2600;420
8866;3500;5000;40
8867;35000;50;6000
8868;6000;10;420
8869;11000;1200;6000
8870;6000;600;10
8871;4800;5000;40
8872;20000;100;40
8873;45000;100;10
8874;500;50;10
8875;15000;1200;420
8876;45000;10;20000
8877;500;300;10
8878;20000;300;10
8879;6000;100;10000
8880;1000;5000;420
8881;35000;100;2700
8882;1000;50;200
8883;6000;10;2700
8884;1600;10;10000
8885;60000;10;420
8886;11000;2600;40
8887;11000;8000;6000
8888;500;1200;10
8889;500;100;420
8890;1000;600;900
8891;45000;1200;6000
8892;20000;8000;20000
8893;4800;600;6000
8894;1000;100;10000
8895;4800;1200;40
8896;11000;12000;12500
8897;45000;2600;10
8898;6000;5000;40
8899;6000;2600;900
8900;2500;50;10000
8901;2500;50;10000
8902;11000;100;20000
8903;2500;2600;6000
8904;60000;12000;20000
8905;15000;50;2700
8906;4800;600;2700
8907;11000;12000;2700
8908;3500;5000;10
8909;1600;1200;10
8910;1600;8000;200
8911;1000;10;6000
8912;2500;50;10000
8913;1000;300;2700
8914;3500;1200;10000
8915;60000;2600;900
8916;20000;2600;20000
8917;6000;600;6000
8918;45000;50;12500
8919;4800;8000;10000
8920;35000;1200;6000
8921;4800;600;2700
8922;15000;10;200
8923;20000;8000;2700
8924;35000;5000;20000
8925;15000;2600;10000
8926;35000;50;12500
8927;2500;5000;200
8928;15000;300;10000
8929;3500;100;10000
8930;2500;50;2700
8931;35000;12000;10000
8932;500;8000;420
8933;1000;12000;6000
8934;45000;600;900
8935;45000;12000;40
8936;60000;12000;900
8937;2500;2600;420
8938;6000;2600;200
8939;1000;2600;900
8940;1000;2600;2700
8941;45000;300;40
8942;60000;5000;20000
8943;45000;300;10000
8944;2500;8000;12500
8945;6000;50;900
8946;500;5000;2700
8947;500;5000;200
8948;2500;12000;420
8949;4800;10;20000
8950;4800;600;6000
8951;3500;300;10000
8952;6000;10;2700
8953;20000;5000;10000
8954;15000;1200;20000
8955;2500;2600;6000
8956;1600;2600;20000
8957;11000;8000;20000
8958;35000;300;420
8959;45000;600;420
8960;1000;10;200
8961;4800;12000;900
8962;11000;12000;200
8963;11000;100;2700
8964;11000;5000;10000
8965;2500;600;6000
8966;3500;300;900
8967;500;100;40
8968;11000;50;10
8969;500;600;10
8970;1000;1200;420
8971;6000;5000;10000
8972;1600;300;40
8973;15000;12000;900
8974;60000;1200;10
8975;3500;100;10
8976;15000;600;20000
8977;6000;10;420
8978;1000;12000;10000
8979;45000;300;10
8980;3500;10;6000
8981;2500;300;40
8982;500;10;40
8983;3500;10;10
8984;2500;10;20000
8985;500;8000;10
8986;4800;100;40
8987;60000;600;200
8988;60000;8000;20000
8989;35000;2600;10
8990;500;600;20000
8991;35000;5000;900
8992;60000;12000;10000
8993;4800;8000;6000
8994;15000;2600;10000
8995;1000;12000;420
8996;45000;50;10000
8997;6000;8000;20000
8998;4800;300;6000
8999;6000;100;10
9000;60000;50;420
9001;60000;2600;20000
9002;4800;5000;900
9003;1600;600;900
9004;45000;5000;420
9005;3500;100;6000
9006;15000;12000;12500
9007;1600;300;900
9008;6000;100;10
9009;4800;5000;200
9010;35000;5000;420
9011;1000;2600;420
9012;4800;1200;20000
9013;500;12000;10000
9014;35000;5000;900
9015;3500;5000;6000
9016;4800;100;12500
9017;4800;2600;6000
9018;4800;50;12500
9019;11000;300;10000
9020;4800;50;20000
9021;4800;1200;6000
9022;11000;1200;40
9023;15000;2600;200
9024;45000;5000;40
9025;4800;2600;20000
9026;1000;100;200
9027;2500;12000;200
9028;45000;8000;10000
9029;3500;2600;10
9030;20000;600;10000
9031;1000;5000;10000
9032;35000;100;420
9033;60000;8000;10
9034;45000;5000;2700
9035;11000;2600;40
9036;1000;600;200
9037;2500;50;6000
9038;45000;12000;20000
9039;11000;100;12500
9040;35000;100;200
9041;4800;12000;200
9042;35000;5000;20000
9043;6000;10;40
9044;11000;300;6000
9045;11000;12000;6000
9046;11000;600;10
9047;500;10;6000
9048;2500;300;12500
9049;20000;8000;10000
9050;3500;10;10
9051;15000;12000;200
9052;1000;8000;10000
9053;15000;12000;10000
9054;35000;12000;900
9055;11000;12000;10000
9056;11000;600;10
9057;60000;300;900
9058;1000;1200;20000
9059;60000;1200;10
9060;20000;600;10000
9061;2500;600;10
9062;1000;600;10
9063;60000;50;420
9064;500;600;10
9065;35000;5000;2700
9066;1600;10;12500
9067;6000;600;40
9068;35000;2600;40
9069;15000;8000;10000
