cloudletId;length;FileSize;OutputSize
2894;4000;300;80
2895;5000;200;80
2896;2500;80;20
2897;1500;120;300
2898;2000;80;300
2899;5000;300;40
2900;4500;300;20
2901;2500;120;20
2902;5000;20;40
2903;4000;120;200
2904;5000;20;20
2905;3000;40;120
2906;3500;40;40
2907;3000;40;80
2908;1500;40;20
2909;3000;120;120
2910;3000;300;20
2911;4000;200;300
2912;5000;20;120
2913;1500;200;80
2914;1000;40;80
2915;3000;300;40
2916;3000;20;40
2917;3000;40;300
2918;4500;80;120
2919;2000;20;80
2920;1000;40;80
2921;4500;300;20
2922;1000;80;80
2923;3000;40;200
2924;4500;40;80
2925;2000;40;80
2926;2000;300;20
2927;4500;20;80
2928;3000;300;200
2929;1000;20;80
2930;2500;20;120
2931;3500;120;40
2932;4500;200;200
2933;2500;120;20
2934;2000;300;40
2935;3500;40;40
2936;4500;20;40
2937;5000;40;200
2938;3500;300;80
2939;2000;40;40
2940;4000;20;20
2941;3500;20;120
2942;4000;200;200
2943;4500;80;80
2944;5000;120;20
2945;5000;120;80
2946;2000;200;120
2947;2000;40;120
2948;2000;200;20
2949;2000;300;120
2950;5000;80;40
2951;5000;80;80
2952;5000;40;40
2953;4500;120;40
2954;1000;200;300
2955;1500;40;200
2956;2500;300;20
2957;4000;120;80
2958;4000;80;200
2959;4000;300;120
2960;4500;300;80
2961;1000;300;120
2962;2500;40;120
2963;4000;300;20
2964;2500;20;40
2965;4000;80;80
2966;3500;200;20
2967;3500;300;300
2968;2500;20;120
2969;4000;300;120
2970;4500;20;200
2971;2500;80;40
2972;5000;40;300
2973;4500;20;200
2974;1500;120;300
2975;1500;20;40
2976;1000;120;20
2977;4500;120;40
2978;2000;120;200
2979;1000;20;200
2980;1500;20;80
2981;4500;300;20
2982;2500;40;40
2983;5000;80;200
2984;5000;300;120
2985;4500;120;120
2986;5000;300;80
2987;3500;20;300
2988;2500;40;120
2989;1500;200;80
2990;3500;40;200
2991;3000;200;80
2992;3500;200;120
2993;3500;80;120
2994;4000;200;300
2995;1000;120;20
2996;3500;120;300
2997;4000;200;40
2998;3000;120;300
2999;1000;40;20
3000;3000;40;20
3001;4000;300;40
3002;5000;200;120
3003;1500;200;40
3004;1500;80;120
3005;2500;80;120
3006;3000;40;200
3007;3000;300;120
3008;1500;300;40
3009;2000;300;40
3010;3500;20;300
3011;1500;300;120
3012;4000;300;40
3013;4500;120;20
3014;3500;20;80
3015;3500;120;20
3016;1000;80;20
3017;3000;40;40
3018;2500;120;40
3019;5000;80;200
3020;5000;200;20
3021;5000;80;300
3022;2000;40;300
3023;5000;80;300
3024;2000;300;40
3025;3000;20;20
3026;2000;40;120
3027;5000;300;300
3028;5000;200;120
3029;1000;120;20
3030;1500;120;120
3031;1500;120;80
3032;1000;20;120
3033;1500;120;120
3034;2500;80;20
3035;2000;120;80
3036;2000;20;200
3037;4000;200;20
3038;3500;20;20
3039;3500;80;300
3040;1000;20;120
3041;4500;20;120
3042;3000;20;80
3043;4500;20;200
3044;3000;80;80
3045;3500;300;20
3046;3000;300;200
3047;2000;40;80
3048;3000;120;20
3049;3500;80;300
3050;3000;120;200
3051;4000;120;300
3052;5000;20;40
3053;3500;40;20
3054;1500;40;120
3055;3500;120;20
3056;3000;20;300
3057;1500;20;120
3058;1000;200;200
3059;2000;200;20
3060;1000;40;80
3061;1000;200;200
3062;4500;40;120
3063;1500;120;40
3064;4500;80;80
3065;4500;80;300
3066;2000;20;80
3067;4500;20;120
3068;2000;40;80
3069;3500;120;20
3070;2500;40;20
3071;2500;40;200
3072;4500;200;40
3073;5000;40;300
3074;1000;300;300
3075;2500;300;20
3076;4500;300;300
3077;2000;300;120
3078;2500;40;80
3079;4000;80;300
3080;5000;20;40
3081;1500;300;40
3082;5000;120;300
3083;1000;80;200
3084;1000;20;200
3085;2500;40;80
3086;1500;200;300
3087;5000;40;20
3088;1500;40;120
3089;4500;120;300
3090;4000;40;120
3091;2000;120;300
3092;3500;80;80
3093;3500;80;20
3094;4500;120;200
3095;4000;200;200
3096;3500;80;300
3097;5000;20;300
3098;3000;200;40
3099;2500;80;20
3100;3500;20;120
3101;1500;300;40
3102;5000;300;40
3103;1000;20;20
3104;4500;80;20
3105;4500;40;120
3106;3000;120;20
3107;1500;40;80
3108;1000;20;80
3109;1000;40;20
3110;1500;300;200
3111;4500;20;40
3112;2500;80;80
3113;4000;40;40
3114;2500;300;300
3115;1000;20;20
3116;4000;20;300
3117;2000;200;300
3118;5000;80;120
3119;3500;20;40
3120;1000;40;40
3121;3500;300;20
3122;2000;200;200
3123;1500;80;20
3124;4000;80;40
3125;3000;120;80
3126;4000;80;20
3127;2500;300;120
3128;4500;80;120
3129;4500;300;40
3130;3000;20;20
3131;4500;300;200
3132;2500;200;20
3133;1000;80;300
3134;3000;300;300
3135;3000;40;120
3136;5000;80;200
3137;4500;300;40
3138;4500;300;200
3139;2000;300;200
3140;5000;200;40
3141;3000;120;20
3142;2500;120;200
3143;2000;40;20
3144;1500;200;20
3145;3000;120;120
3146;5000;200;80
3147;1000;120;120
3148;2500;80;300
3149;3000;200;200
3150;4500;200;80
3151;4000;120;120
3152;2000;40;300
3153;1000;300;80
3154;2000;120;40
3155;1500;80;40
3156;2500;200;40
3157;2500;120;120
3158;3000;120;80
3159;1500;80;40
3160;2500;120;300
3161;2500;200;40
3162;1000;20;120
3163;2500;120;20
3164;3000;20;200
3165;5000;20;200
3166;2000;120;20
3167;2500;200;300
3168;1000;80;20
3169;4500;20;40
3170;1000;40;200
3171;1500;120;300
3172;4000;20;20
3173;2000;40;80
3174;1500;80;120
3175;2000;40;300
3176;2500;200;20
3177;3500;80;80
3178;2000;120;120
3179;2500;200;120
3180;3500;300;120
3181;3000;40;20
3182;1000;40;120
3183;1500;40;20
3184;2500;300;200
3185;5000;300;200
3186;1000;120;20
3187;4000;80;80
3188;4500;20;120
3189;1500;80;80
3190;1500;120;80
3191;1000;40;80
3192;2000;200;80
3193;4000;300;80
3194;4500;120;80
3195;3000;120;80
3196;5000;300;20
3197;2000;300;80
3198;1000;20;40
3199;2000;80;20
3200;2000;300;200
3201;2500;300;40
3202;4000;40;20
3203;2000;40;200
3204;5000;80;300
3205;2500;300;300
3206;4500;300;200
3207;2500;300;20
3208;3000;300;200
3209;2000;40;20
3210;3000;300;120
3211;2500;200;20
3212;2000;40;300
3213;1000;300;20
3214;2500;120;120
3215;4500;80;300
3216;3500;120;80
3217;2500;200;40
3218;5000;40;200
3219;3500;200;120
3220;3500;300;300
3221;4000;300;80
3222;4000;80;300
3223;5000;300;200
3224;4000;20;80
3225;1000;120;200
3226;2000;120;200
3227;2000;20;80
3228;1500;120;120
3229;2500;40;120
3230;3500;300;200
3231;4500;120;40
3232;2500;20;200
3233;4000;300;200
3234;4000;80;40
3235;1000;80;120
3236;1500;300;40
3237;2000;80;300
3238;1500;120;200
3239;2000;300;300
3240;1000;20;200
3241;3000;40;120
3242;5000;300;20
3243;2500;120;300
3244;2500;300;120
3245;2500;20;300
3246;2000;20;120
3247;5000;80;200
3248;1500;40;40
3249;4000;200;120
3250;4000;300;300
3251;3000;80;20
3252;3500;300;120
3253;1000;20;80
3254;1500;200;40
3255;2500;20;20
3256;3500;200;40
3257;2000;80;300
3258;1000;300;120
3259;5000;300;300
3260;1500;40;80
3261;3000;120;20
3262;3000;20;200
3263;3000;20;120
3264;3000;40;80
3265;5000;300;20
3266;1000;200;120
3267;4000;40;40
3268;1000;120;200
3269;2500;20;40
3270;1000;20;20
3271;1500;40;120
3272;3000;20;200
3273;2000;300;40
3274;3000;20;200
3275;2000;200;300
3276;3500;200;80
3277;2000;80;20
3278;4000;40;200
3279;4500;200;40
3280;4000;20;300
3281;5000;20;120
3282;3000;120;300
3283;2000;40;300
3284;3000;200;40
3285;3500;200;80
3286;2500;120;300
3287;3000;20;20
3288;3000;80;120
3289;3000;200;300
3290;4500;120;20
3291;4000;80;120
3292;5000;300;40
3293;1000;40;80
3294;4500;80;120
3295;2500;120;40
3296;5000;20;40
3297;2000;80;40
3298;4000;120;80
3299;4000;20;300
3300;2500;120;80
3301;3000;20;200
3302;1500;200;300
3303;3500;200;80
3304;5000;200;300
3305;3000;80;80
3306;1500;40;40
3307;3500;300;300
3308;1000;80;120
3309;3000;40;120
3310;3500;200;300
3311;1500;300;120
3312;1000;120;120
3313;1500;20;300
3314;3500;40;40
3315;2500;20;200
3316;4500;120;300
3317;2000;40;120
3318;4500;200;300
3319;1000;80;80
3320;1500;40;80
3321;3000;20;120
3322;2000;300;40
3323;1000;300;200
3324;1000;80;200
3325;5000;20;120
3326;3500;40;200
3327;4000;20;40
3328;1000;300;200
3329;1000;40;20
3330;4000;20;40
3331;2500;80;300
3332;2500;40;20
3333;1000;120;20
3334;4000;120;200
3335;1000;40;200
3336;5000;120;80
3337;4000;120;300
3338;3000;120;40
3339;1000;40;40
3340;3500;120;120
3341;1000;200;40
3342;2500;300;120
3343;1500;200;80
3344;3500;80;80
3345;2000;200;80
3346;3500;200;300
3347;1000;40;300
3348;4000;20;120
3349;3000;20;200
3350;5000;40;80
3351;4000;40;20
3352;4500;80;200
3353;1000;200;120
3354;4000;80;200
3355;4500;120;80
3356;3500;200;200
3357;1000;80;120
3358;3000;20;40
3359;4500;200;120
3360;2000;300;200
3361;4000;300;200
3362;5000;120;20
3363;2000;20;20
3364;1500;20;20
3365;1500;40;80
3366;2000;80;120
3367;1000;80;80
3368;5000;200;20
3369;1500;20;200
3370;4500;20;200
3371;3500;300;20
3372;4500;80;300
3373;4500;40;120
3374;3500;80;40
3375;1000;80;20
3376;3000;300;300
3377;4000;40;200
3378;4000;200;20
3379;3000;80;80
3380;4000;80;200
3381;2000;40;80
3382;2000;80;20
3383;3500;300;20
3384;2000;20;80
3385;3000;80;80
3386;1000;80;300
3387;4000;120;120
3388;1500;20;200
3389;1000;40;120
3390;4500;200;40
3391;2000;120;300
3392;2500;120;80
3393;4000;80;300
3394;5000;200;20
3395;4500;20;120
3396;1500;120;80
3397;4000;40;200
3398;3000;120;80
3399;3500;300;200
3400;1500;300;20
3401;4000;20;20
3402;4000;80;20
3403;2000;80;40
3404;2000;300;200
3405;2500;120;80
3406;3000;120;80
3407;1500;80;200
3408;1500;20;200
3409;3500;20;20
3410;2000;300;80
3411;2000;80;120
3412;3500;80;80
3413;4500;200;200
3414;4500;20;80
3415;2500;80;40
3416;3000;200;20
3417;3000;300;120
3418;1500;120;80
3419;3500;40;120
3420;1000;40;20
3421;4500;80;120
3422;4500;80;120
3423;5000;200;20
3424;4000;40;200
3425;4000;120;20
3426;4000;300;120
3427;3000;80;120
3428;1000;20;20
3429;1500;20;80
3430;5000;80;200
3431;3000;80;200
3432;1000;120;200
3433;1500;40;80
3434;4000;120;120
3435;4500;40;80
3436;4500;20;20
3437;1500;200;40
3438;1500;20;40
3439;5000;80;20
3440;2000;200;40
3441;3000;20;300
3442;1000;80;40
3443;2500;20;200
3444;3500;120;40
3445;5000;40;120
3446;4000;200;300
3447;5000;120;80
3448;1500;120;40
3449;2500;200;120
3450;2000;40;200
3451;1500;200;200
3452;3000;300;200
3453;2000;300;200
3454;4500;40;80
3455;2500;20;120
3456;3000;40;40
3457;2000;80;120
3458;2000;20;120
3459;4500;120;20
3460;3500;120;200
3461;4500;20;300
3462;1000;80;20
3463;2500;20;200
3464;4500;40;200
3465;4000;80;120
3466;4000;40;40
3467;2000;80;80
3468;1000;300;20
3469;3500;120;20
3470;3500;40;200
3471;4000;200;20
3472;5000;20;300
3473;4000;200;300
3474;4000;120;120
3475;4500;40;300
3476;1000;20;40
3477;4500;200;300
3478;1000;120;200
3479;5000;20;120
3480;2500;300;200
3481;5000;120;300
3482;3500;120;300
3483;5000;40;20
3484;5000;80;40
3485;3000;40;40
3486;2000;120;300
3487;5000;120;120
3488;2000;20;300
3489;4500;20;20
3490;3000;20;20
3491;2000;20;200
3492;2500;120;80
3493;1000;120;200
3494;1500;80;300
3495;2500;80;120
3496;1000;20;80
3497;1500;40;120
3498;1000;40;120
3499;2500;300;80
3500;2500;200;200
3501;2000;20;80
3502;4500;80;200
3503;4500;300;300
3504;5000;80;300
3505;2000;200;200
3506;1500;20;80
3507;3000;120;120
3508;2000;120;300
3509;4000;120;40
3510;3500;40;80
3511;1000;200;80
3512;1000;300;300
3513;2500;200;120
3514;2500;40;20
3515;3500;300;200
3516;5000;80;300
3517;1500;120;20
3518;4500;20;40
3519;2000;40;20
3520;3000;20;40
3521;1000;40;120
3522;1500;20;80
3523;4500;300;80
3524;4500;20;300
3525;3000;40;300
3526;3000;120;40
3527;4500;80;120
3528;1000;120;40
3529;2000;300;40
3530;3500;120;200
3531;5000;80;120
3532;4500;40;200
3533;2500;300;200
3534;2000;300;300
3535;3500;200;300
3536;4000;200;20
3537;2500;200;300
3538;4000;300;200
3539;4000;200;80
3540;3500;300;200
3541;4000;200;200
3542;2500;200;80
3543;5000;20;300
3544;3000;80;20
3545;1500;20;200
3546;3000;120;300
3547;3000;300;200
3548;3500;300;20
3549;1500;120;200
3550;2000;300;120
3551;3500;200;20
3552;4500;200;80
3553;1000;20;120
3554;3500;200;300
3555;1500;300;200
3556;3000;80;120
3557;1000;200;200
3558;4500;300;40
3559;2500;20;200
3560;5000;80;20
3561;3500;120;120
3562;5000;40;200
3563;3000;20;40
3564;2000;300;20
3565;5000;80;40
3566;4000;120;20
3567;2000;20;80
3568;2000;120;200
3569;1000;40;80
3570;2500;120;300
3571;4500;40;80
3572;5000;80;200
3573;1500;120;300
3574;3000;200;40
3575;1500;20;200
3576;3000;120;200
3577;1500;40;80
3578;4500;80;200
3579;4000;80;80
3580;3000;20;120
3581;1000;40;120
3582;3000;80;200
3583;2500;40;120
3584;5000;300;200
3585;4500;80;80
3586;3000;80;80
3587;3500;300;20
3588;2000;40;200
3589;5000;200;300
3590;3500;40;40
3591;3500;120;120
3592;3000;200;200
3593;1000;20;200
3594;5000;20;200
3595;1500;40;80
3596;1500;200;120
3597;2500;20;200
3598;3500;40;120
3599;3500;80;120
3600;1500;40;40
3601;3500;80;120
3602;4500;80;300
3603;1000;300;20
3604;2500;20;20
3605;2000;200;300
3606;1500;20;200
3607;1000;80;200
3608;1500;300;20
3609;5000;300;120
3610;2500;20;200
3611;3500;300;40
3612;2500;120;40
3613;3000;120;300
3614;1000;120;300
3615;4500;120;80
3616;1000;300;20
3617;4500;200;20
3618;4500;80;300
3619;4500;40;20
3620;3000;40;200
3621;4500;120;200
3622;3500;80;40
3623;1500;300;80
3624;2500;80;120
3625;2000;200;120
3626;3500;200;120
3627;2000;80;20
3628;4500;80;20
3629;5000;200;40
3630;3000;120;300
3631;3000;40;80
3632;2000;120;20
3633;2500;80;200
3634;1000;20;120
3635;3500;120;40
3636;2000;40;80
3637;4000;300;200
3638;3500;80;80
3639;5000;200;300
3640;2500;200;40
3641;2500;40;40
3642;1500;120;300
3643;4000;120;80
3644;3000;20;20
3645;3500;120;200
3646;2500;20;120
3647;4500;200;40
3648;3500;120;200
3649;4500;300;40
3650;4000;200;40
3651;2500;120;40
3652;1000;20;200
3653;3500;80;300
3654;5000;80;20
3655;4500;80;120
3656;3500;200;300
3657;4000;300;80
3658;3000;80;120
3659;1500;40;200
3660;2000;40;40
3661;1000;200;300
3662;1500;20;120
3663;1500;300;300
3664;3500;80;80
3665;3000;300;300
3666;3500;200;120
3667;3500;40;80
3668;4500;80;200
3669;3000;20;40
3670;2500;120;300
3671;3500;120;120
3672;1500;40;40
3673;1500;40;300
3674;4000;120;80
3675;5000;80;300
3676;1500;300;80
3677;4500;300;20
3678;1500;20;120
3679;5000;20;200
3680;3000;80;20
3681;4000;20;40
3682;4000;120;80
3683;5000;200;80
3684;1500;200;120
3685;3500;80;40
3686;5000;20;200
3687;4500;120;40
3688;3500;200;80
3689;4500;200;20
3690;4500;20;300
3691;5000;120;80
3692;2000;120;40
3693;5000;200;300
3694;1500;80;200
3695;2500;80;40
3696;5000;80;40
3697;5000;80;20
3698;1000;80;200
3699;2500;40;120
3700;2500;120;40
3701;4500;40;300
3702;5000;40;120
3703;4000;120;300
3704;2000;40;20
3705;1500;80;40
3706;3000;120;200
3707;2500;200;40
3708;1500;120;200
3709;2000;300;80
3710;2000;20;40
3711;4000;300;20
3712;3500;300;200
3713;1000;200;40
3714;1500;80;80
3715;3500;300;20
3716;1500;200;40
3717;3500;120;40
3718;3000;120;300
3719;4500;120;20
3720;5000;300;80
3721;2000;20;20
3722;5000;20;120
3723;4000;300;200
3724;3000;40;20
3725;2500;120;80
3726;2500;20;120
3727;5000;120;200
3728;3000;200;300
3729;5000;120;120
3730;1000;300;20
3731;1000;80;300
3732;1000;40;20
3733;1500;200;300
3734;2500;120;120
3735;2500;80;120
3736;2000;300;300
3737;1500;200;200
3738;3000;200;40
3739;2000;40;40
3740;5000;200;80
3741;4000;40;80
3742;3000;120;80
3743;1000;200;120
3744;5000;120;80
3745;4000;80;300
3746;1000;300;80
3747;1500;200;300
3748;4000;20;300
3749;2500;200;300
3750;3000;80;200
3751;4000;120;200
3752;2500;300;40
3753;2000;300;200
3754;2000;120;300
3755;4500;40;120
3756;3000;300;80
3757;1000;200;120
3758;1000;40;300
3759;3500;120;200
3760;3500;300;300
3761;1000;300;300
3762;3000;120;200
3763;3500;120;300
3764;2500;40;120
3765;1000;200;20
3766;5000;200;300
3767;2500;200;200
3768;2500;20;120
3769;2500;80;120
3770;2000;200;200
3771;3500;200;80
3772;1500;300;120
3773;1500;40;300
3774;2000;120;20
3775;5000;20;40
3776;3500;20;20
3777;4500;120;300
3778;4000;200;80
3779;2500;20;200
3780;2500;200;120
3781;2500;20;20
3782;3000;120;20
3783;1000;80;80
3784;3000;40;200
3785;1000;300;20
3786;3000;200;120
3787;3000;200;80
3788;1500;120;20
3789;2000;300;20
3790;5000;300;300
3791;2000;20;120
3792;4500;80;200
3793;4500;80;200
3794;3500;80;80
3795;3000;20;120
3796;3000;80;80
3797;2000;40;20
3798;4500;80;300
3799;1500;300;200
3800;2500;20;80
3801;4000;20;40
3802;3500;40;200
3803;4500;200;200
3804;5000;120;120
3805;5000;80;200
3806;3500;300;20
3807;2500;40;300
3808;2000;120;40
3809;3500;80;120
3810;4000;300;40
3811;5000;80;80
3812;2000;40;120
3813;2500;40;40
3814;1500;120;80
3815;4000;80;200
3816;4500;20;120
3817;1000;300;80
3818;4500;20;300
3819;2000;200;300
3820;1000;300;200
3821;3500;300;80
3822;2500;300;20
3823;3000;80;40
3824;4000;20;200
3825;2500;40;200
3826;3500;20;300
3827;2000;300;20
3828;1500;120;20
3829;3500;80;20
3830;4000;200;40
3831;5000;40;40
3832;2000;20;80
3833;2000;300;40
3834;2500;120;40
3835;1000;20;80
3836;3500;120;80
3837;1000;120;20
3838;5000;200;200
3839;3000;300;120
3840;2000;80;20
3841;1500;80;120
3842;4500;200;20
3843;3000;80;40
3844;5000;200;200
3845;3000;200;80
3846;1500;200;40
3847;3500;120;80
3848;3500;40;40
3849;3500;20;200
3850;4500;80;300
3851;2500;120;40
3852;2500;120;40
3853;2000;120;200
3854;5000;80;300
3855;2500;80;120
3856;4000;20;80
3857;2000;120;200
3858;5000;300;80
3859;1000;40;40
3860;2500;20;40
3861;2500;20;120
3862;4000;120;200
3863;4000;120;40
3864;3500;20;40
3865;1500;80;120
3866;1500;80;40
3867;2000;20;120
3868;3500;200;120
3869;5000;20;20
3870;3000;20;120
3871;2000;300;300
3872;4500;300;20
3873;3000;120;300
3874;2000;80;40
3875;5000;200;80
3876;4000;40;200
3877;3000;120;120
3878;1500;300;300
3879;2000;120;80
3880;1000;200;300
3881;2500;120;40
3882;1000;300;120
3883;3500;20;40
3884;4500;300;200
3885;4500;300;120
3886;1000;40;120
3887;2500;20;200
3888;3000;120;120
3889;4500;120;80
3890;5000;80;300
3891;2000;300;40
3892;1000;20;120
3893;2500;120;20
3894;2500;200;80
3895;4500;120;80
3896;5000;200;120
3897;3500;200;80
3898;4500;300;20
3899;3000;80;300
3900;1000;80;40
3901;1500;20;20
3902;1500;200;200
3903;1500;200;80
3904;4000;40;120
3905;2500;80;300
3906;2500;300;40
3907;3000;120;80
3908;2000;300;80
3909;2000;80;300
3910;3500;300;40
3911;3500;20;120
3912;4500;80;300
3913;4500;80;300
3914;2500;20;40
3915;5000;80;80
3916;4500;200;40
3917;2500;20;20
3918;1500;120;40
3919;3000;200;20
3920;3500;120;300
3921;1500;20;300
3922;4500;20;300
3923;2000;40;80
3924;1500;300;120
3925;1000;200;20
3926;2000;300;40
3927;5000;300;120
3928;2000;200;80
3929;4500;80;200
3930;4500;20;20
3931;5000;20;40
3932;4000;200;80
3933;1500;300;120
3934;4000;40;80
3935;3000;200;20
3936;5000;300;120
3937;4500;40;80
3938;1500;120;40
3939;5000;200;80
3940;4500;80;40
3941;5000;120;20
3942;2500;200;120
3943;1500;300;200
3944;2500;80;80
3945;2500;200;20
3946;5000;300;40
3947;5000;80;120
3948;3000;20;80
3949;4000;80;80
3950;2500;80;120
3951;1000;300;300
3952;2000;40;20
3953;3500;40;300
3954;4500;300;300
3955;2000;200;20
3956;5000;300;80
3957;3500;80;200
3958;5000;300;200
3959;3000;20;120
3960;4500;40;300
3961;3500;40;300
3962;5000;120;80
3963;2500;20;200
3964;1500;20;200
3965;1500;80;80
3966;2500;40;300
3967;1000;120;120
3968;3500;300;200
3969;1500;120;200
3970;1000;40;120
3971;3000;300;200
3972;3500;120;40
3973;2500;80;120
3974;4000;200;20
3975;5000;20;200
3976;3000;120;200
3977;2500;40;200
3978;5000;80;40
3979;1000;200;20
3980;3500;300;40
3981;3500;20;80
3982;1000;200;20
3983;4500;20;300
3984;3500;20;120
3985;4000;300;200
3986;2000;80;300
3987;2500;40;200
3988;1000;300;80
3989;1500;40;20
3990;3000;40;20
3991;4500;80;20
3992;2000;40;40
3993;3500;20;20
3994;4500;300;40
3995;3500;20;40
3996;2500;20;80
3997;3500;300;20
3998;2500;40;300
3999;1500;120;300
4000;4000;80;300
4001;4500;20;120
4002;4500;120;40
4003;2000;20;20
4004;4000;80;20
4005;2500;40;40
4006;2500;120;300
4007;3000;120;40
4008;4000;80;40
4009;2000;80;200
4010;1000;20;40
4011;4000;80;80
4012;4000;40;40
4013;4000;200;20
4014;1000;20;80
4015;3500;40;80
4016;4500;200;40
4017;4000;120;80
4018;3500;20;120
4019;2500;200;40
4020;3000;300;120
4021;5000;120;120
4022;4000;120;80
4023;1000;300;80
4024;2000;200;200
4025;3000;200;120
4026;1000;200;300
4027;1000;120;200
4028;1000;200;80
4029;5000;40;80
4030;1000;200;120
4031;4500;40;120
4032;1000;40;120
4033;3000;120;200
4034;2000;120;300
4035;2500;80;80
4036;5000;80;80
4037;2000;20;20
4038;1500;120;300
4039;3500;300;80
4040;5000;40;300
4041;3000;300;20
4042;3000;300;40
4043;2000;200;120
4044;1000;200;80
4045;4500;120;40
4046;4500;200;80
4047;2000;20;120
4048;5000;80;80
4049;3500;80;80
4050;2500;80;20
4051;5000;120;200
4052;4000;20;40
4053;2000;80;80
4054;3500;80;40
4055;4000;300;120
4056;4000;300;80
4057;3500;200;120
4058;4000;200;120
4059;3500;120;300
4060;4000;120;20
4061;4500;20;20
4062;3000;20;80
4063;1000;200;300
4064;1000;300;300
4065;2000;20;120
4066;3500;20;300
4067;1000;200;300
4068;2500;20;80
4069;1500;40;120
4070;2500;20;200
4071;1000;40;80
4072;5000;40;200
4073;3000;40;80
4074;1000;20;20
4075;2000;200;80
4076;3000;120;200
4077;3500;40;20
4078;2000;20;200
4079;2000;80;40
4080;2000;200;300
4081;2000;120;20
4082;2500;200;120
4083;3500;40;20
4084;5000;300;40
4085;5000;80;300
4086;5000;120;200
4087;1000;200;300
4088;2000;40;120
4089;1500;120;40
4090;2000;80;200
4091;2000;300;40
4092;1500;40;300
4093;2000;20;40
4094;5000;20;20
4095;2000;200;120
4096;4500;40;80
4097;2500;40;200
4098;1500;80;80
4099;4500;40;120
4100;4500;80;80
4101;2000;80;40
4102;2500;200;300
4103;5000;300;40
4104;1500;200;80
4105;3000;40;20
4106;4500;120;200
4107;5000;200;80
4108;5000;200;120
4109;4000;200;120
4110;2500;200;40
4111;4000;40;40
4112;1000;200;300
4113;2500;120;120
4114;4000;20;20
4115;5000;300;40
4116;3500;20;20
4117;3000;80;200
4118;2000;80;200
4119;1000;80;40
4120;2000;200;40
4121;1500;20;80
4122;2000;20;200
4123;5000;80;120
4124;1500;80;80
4125;2500;40;80
4126;3000;40;300
4127;3000;40;80
4128;1000;200;20
4129;3500;120;300
4130;1500;120;40
4131;3500;40;200
4132;1000;20;20
4133;4000;120;120
4134;3000;40;40
4135;4000;40;300
4136;2500;200;200
4137;3500;200;200
4138;4500;80;200
4139;1500;40;40
4140;2500;40;120
4141;4000;200;40
4142;3000;300;120
4143;5000;300;40
4144;4000;40;80
4145;4500;20;300
4146;3000;200;40
4147;2000;300;20
4148;4500;120;80
4149;4000;40;20
4150;3500;200;20
4151;1000;40;40
4152;4500;300;200
4153;5000;300;120
4154;5000;80;200
4155;1500;80;80
4156;4000;200;120
4157;1500;40;20
4158;2000;120;20
4159;5000;20;200
4160;5000;80;120
4161;1000;120;80
4162;3500;200;20
4163;3500;200;120
4164;1500;120;200
4165;1000;80;20
4166;1500;40;40
4167;1000;40;120
4168;4000;40;300
4169;1000;300;300
4170;4500;200;20
4171;4000;300;20
4172;4500;20;200
4173;4500;300;200
4174;4500;200;200
4175;1500;120;120
4176;5000;20;200
4177;4000;120;200
4178;1500;120;20
4179;3000;80;200
4180;3000;40;200
4181;4500;120;120
4182;3500;20;40
4183;4000;80;20
4184;4500;40;120
4185;3500;300;80
4186;1500;40;200
4187;3000;200;120
4188;1000;40;200
4189;1500;20;200
4190;1500;40;200
4191;3500;200;300
4192;2000;20;40
4193;3500;200;300
4194;3500;120;200
4195;4500;40;120
4196;1000;200;200
4197;1000;300;300
4198;2500;80;200
4199;1500;200;200
4200;4000;120;20
4201;1000;40;200
4202;2500;40;300
4203;4500;120;80
4204;3500;40;300
4205;1000;120;200
4206;5000;20;120
4207;5000;80;40
4208;2000;300;200
4209;4000;80;300
4210;2000;200;200
4211;1500;300;40
4212;1000;80;20
4213;5000;200;80
4214;3000;20;40
4215;5000;200;20
4216;2500;20;80
4217;3000;80;20
4218;4500;300;40
4219;4000;120;80
4220;1500;200;200
4221;1000;200;200
4222;1500;20;200
4223;4500;120;20
4224;1500;40;120
4225;5000;120;80
4226;2000;20;200
4227;3000;300;40
4228;3000;40;200
4229;5000;200;300
4230;1000;300;40
4231;4500;300;300
4232;3500;40;40
4233;3000;300;40
4234;3500;40;300
4235;4500;80;80
4236;4500;300;200
4237;3000;20;120
4238;3000;40;20
4239;4000;20;20
4240;2000;40;120
4241;1500;200;80
4242;4500;200;300
4243;3000;80;200
4244;5000;20;80
4245;1000;20;200
4246;3000;120;40
4247;4500;20;40
4248;1000;20;20
4249;3000;120;40
4250;2000;20;300
4251;4500;300;200
4252;3500;40;300
4253;2000;300;300
4254;1000;120;20
4255;1000;120;300
4256;4500;80;20
4257;2500;300;20
4258;4000;20;20
4259;4000;300;300
4260;1500;120;120
4261;1500;20;200
4262;5000;40;300
4263;3500;200;120
4264;3000;120;200
4265;2000;200;40
4266;4500;20;80
4267;4000;200;20
4268;1500;80;300
4269;3000;20;300
4270;3000;200;40
4271;3000;120;40
4272;4500;300;40
4273;2000;120;300
4274;2000;120;200
4275;5000;40;200
4276;3000;120;40
4277;4500;20;80
4278;1000;200;300
4279;2000;120;80
4280;1500;300;20
4281;2500;20;300
4282;3500;20;120
4283;1500;20;80
4284;1500;20;300
4285;1000;120;80
4286;5000;20;300
4287;1500;200;20
4288;2500;20;300
4289;3000;40;300
4290;2500;40;40
4291;4500;40;200
